dataset,folder_url,source_file,member_file,kind,path,types,occurrences,position,read_status,example
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].marketShortfalls.regulationRaiseDeficit,number,9,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].marketShortfalls.rocofDeficit,number,9,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].objectiveFunctionValue,number,10,,plateau,659568.9509
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].priceSetting,array,9,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].priceSetting[],object,54,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].priceSetting[].contributions,array,54,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].priceSetting[].contributions[],object,71,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].priceSetting[].contributions[].byHowMuch,number,71,,plateau,1.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].priceSetting[].contributions[].contributingVariable,string,71,,plateau,COLLIE_BESS2_contingencyRaise_Tranche_04
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].priceSetting[].contributions[].objectiveCoefficient,number,71,,plateau,7.86
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].priceSetting[].isMarketServiceCapped,boolean,54,,plateau,False
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].priceSetting[].marketService,string,54,,plateau,energy
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].prices,object,9,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].prices.contingencyLower,number,9,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].prices.contingencyRaise,number,9,,plateau,7.86
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].prices.energy,number,9,,plateau,148.46
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].prices.regulationLower,number,9,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].prices.regulationRaise,number,9,,plateau,2.66
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].prices.rocof,number,9,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].rocofControlRequirements,object,9,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].rocofControlRequirements.additionalRocofControlRequirement,number,9,,plateau,9674.183
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].rocofControlRequirements.minimumRocofControlRequirement,number,9,,plateau,4100.972
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].rocofControlRequirements.rocofControlRequirement,number,9,,plateau,13775.155
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].runId,string,10,,plateau,4eb025da-5012-41ff-6981-08def34977b8
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].runIterationInformation,object,10,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].runIterationInformation.fastStart,boolean,10,,plateau,False
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].runIterationInformation.intervention,boolean,10,,plateau,False
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].runIterationInformation.ocd,boolean,10,,plateau,True
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].scenario,string,10,,plateau,Reference
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].schedule,array,10,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].schedule[],object,60,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].schedule[].facilitySchedule,array,60,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].schedule[].facilitySchedule[],object,2960,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].schedule[].facilitySchedule[].essPreProcessingConditionFlag,boolean,1290,,plateau,False
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].schedule[].facilitySchedule[].facilityCode,string,2960,,plateau,COCKBURN_CCG1
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].schedule[].facilitySchedule[].quantity,number,2960,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].schedule[].marketService,string,60,,plateau,rocof
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].solveFinishAsAtTS,string,10,,plateau,2026-08-06T07:30:07.9381295+08:00
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].solveStartAsAtTS,string,10,,plateau,2026-08-06T07:30:01.1803164+08:00
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].solveStatus,string,10,,plateau,Optimal
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].status,string,10,,plateau,Normal
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].trapeziumAdjustments,array,10,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].trapeziumAdjustments[],object,60,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].trapeziumAdjustments[].marketService,string,60,,plateau,rocof
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails,array,60,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails[],object,2960,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails[].downwardsRampRateValueUsed,number,2960,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails[].enablementMaximumValueUsed,number,2960,,plateau,249.7
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails[].enablementMinimumValueUsed,number,2960,,plateau,145.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails[].facilityCode,string,2960,,plateau,COCKBURN_CCG1
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails[].highBreakpointValueUsed,number,2960,,plateau,249.7
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails[].lowBreakpointValueUsed,number,2960,,plateau,145.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData/current/,ReferencePre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails[].upwardsRampRateValueUsed,number,2960,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$,object,1,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data,object,1,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.dispatchDataIssueID,string,1,,plateau,20260806074511730_6674
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.primaryDispatchInterval,string,1,,plateau,2026-08-06T07:30:00+08:00
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData,array,1,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[],object,10,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].availableQuantities,object,9,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].availableQuantities.contingencyLower,number,9,,plateau,168.6
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].availableQuantities.contingencyRaise,number,9,,plateau,163.6
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].availableQuantities.energyInjectionCapacity,number,9,,plateau,532.437
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].availableQuantities.energyWithdrawalCapacity,number,9,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].availableQuantities.regulationLower,number,9,,plateau,190.6
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].availableQuantities.regulationRaise,number,9,,plateau,190.6
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].availableQuantities.rocof,number,9,,plateau,2542.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints,array,10,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints[],object,23679,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints[].bindingConstraintFlag,boolean,23679,,plateau,True
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints[].constraintType,string,23679,,plateau,Formulation
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints[].defaultRhs,number,23679,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints[].description,string,23679,,plateau,System Energy Balance
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints[].id,string,23679,,plateau,SystemEnergyBalance
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints[].isInterventionEvent,boolean,23679,,plateau,False
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints[].leftHandSideValue,number,23679,,plateau,2763.127
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints[].nearBindingConstraintFlag,boolean,23679,,plateau,True
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints[].operator,string,23679,,plateau,EqualTo
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints[].rightHandSideValue,number,23679,,plateau,2763.127
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints[].shadowPrice,number,23679,,plateau,148.46
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints[].slackVariables,array,21137,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints[].slackVariables[],object,22154,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints[].slackVariables[].value,number,22153,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].constraints[].slackVariables[].variable,string,22154,,plateau,EnergyBalance_SlackDeficit
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].contingencySolution,object,9,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].contingencySolution.clearedContingencyLower,number,9,,plateau,79.216
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].contingencySolution.clearedContingencyRaise,number,9,,plateau,309.57
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].contingencySolution.contingencyLowerDeficit,number,9,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].contingencySolution.contingencyLowerOffset,number,9,,plateau,92.893
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].contingencySolution.contingencyLowerRequirement,number,9,,plateau,79.216
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].contingencySolution.contingencyRaiseDeficit,number,9,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].contingencySolution.contingencyRaiseOffset,number,9,,plateau,84.944
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].contingencySolution.contingencyRaiseRequirement,number,9,,plateau,253.676
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].contingencySolution.demandLevel,number,9,,plateau,2800.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].contingencySolution.dpvLevel,number,9,,plateau,510.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].contingencySolution.largestContingency,number,9,,plateau,338.62
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].contingencySolution.largestLoadContingency,number,9,,plateau,172.109
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].contingencySolution.solvedContingency,number,9,,plateau,345.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].contingencySolution.solvedInertia,number,9,,plateau,20250.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].definedContingency,array,10,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].definedContingency[],object,90,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].definedContingency[].id,string,90,,plateau,"NIL, On(NBT T2) * {NBT-NT 91, SPS_MARNET} [SupplyRisk]"
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].definedContingency[].valueOfContingency,number,90,,plateau,-66.22
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].definedLoadContingency,array,9,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].definedLoadContingency[],object,72,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].definedLoadContingency[].associatedFacilities,array,72,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].definedLoadContingency[].associatedFacilities[],object,225,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].definedLoadContingency[].associatedFacilities[].contribution,number,225,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].definedLoadContingency[].associatedFacilities[].facilityCode,string,225,,plateau,PRK_AG
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].definedLoadContingency[].associatedFacilities[].marketService,string,225,,plateau,energy
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].definedLoadContingency[].id,string,72,,plateau,NIL * {CGT-YLN X1} [LoadRisk]
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].definedLoadContingency[].loadContribution,number,72,,plateau,115.039
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].definedLoadContingency[].valueOfContingency,number,72,,plateau,115.039
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/preDispatchData-AvailableCapacity/current/,AvailableCapacityPre-DispatchSolution_202608060730.json,,json,$.data.solutionData[].dispatchCaps,array,10,,plateau,
